respondent_id,age_band,children_u16,work_hours_band,wt_final,att_plan_ahead_5,att_spontaneous_5,att_budget_worry_5,att_price_tradeoffs_5,att_time_short_5,att_decision_fatigue_5,att_waste_concern_5,att_waste_difficult_5,att_digital_help_5,need_budget,need_effort,need_waste,meal_plan_days_7d,unplanned_topups_7d,waste_days_7d,over_budget_4w,planning_tool_28d,tool_satisfaction_5,shared_list_use_28d,support_budget,support_quick_meals,support_use_up,support_shared_plan,barrier_setup_time,barrier_rigid,barrier_cost,barrier_privacy,needs_block_status,barriers_block_status
SBT004_000746,2,0,2,1.5,3,4,2,1,2,2,5,2,5,0,0,0,5,1,1,0,0,,,1,1,1,1,1,0,0,1,1,1
SBT004_000747,1,0,2,1.6,3,3,1,2,4,5,3,2,4,0,1,0,3,0,0,1,0,,,1,0,0,0,1,1,0,0,1,1
SBT004_000748,4,0,0,1.04545454545455,4,4,1,1,2,2,4,1,3,0,0,0,7,3,1,0,1,5.0,0.0,0,1,1,0,0,0,0,0,1,1
SBT004_000749,1,0,2,1.6,1,5,3,3,2,3,5,1,4,0,0,0,5,97,2,0,0,,,1,0,1,0,0,0,0,0,1,1
SBT004_000750,4,0,0,1.04545454545455,2,4,3,1,5,3,4,2,5,0,0,0,3,1,2,97,0,,,0,1,1,0,1,1,0,0,1,1
SBT004_000751,4,0,0,1.04545454545455,3,3,1,1,5,4,4,2,1,0,1,0,5,2,0,0,1,2.0,0.0,0,1,1,1,1,0,0,1,1,1
SBT004_000752,1,1,0,0.4,4,3,4,3,4,4,2,4,5,0,1,0,7,4,4,0,1,5.0,0.0,1,1,0,0,1,1,0,1,1,1
SBT004_000753,4,0,0,1.04545454545455,3,3,4,4,3,1,5,3,1,1,0,0,5,0,1,0,0,,,1,0,1,0,1,0,0,1,1,1
SBT004_000754,4,0,0,1.04545454545455,2,4,4,4,5,5,5,5,2,1,1,1,98,6,2,1,0,,,1,1,1,1,1,1,1,1,1,1
SBT004_000755,1,0,1,1.6,4,1,5,5,5,5,4,5,5,1,1,1,4,1,1,1,0,,,1,1,1,0,0,1,1,0,1,1
SBT004_000756,4,0,0,1.04545454545455,5,2,1,1,5,5,5,3,5,0,1,0,6,2,0,1,2,5.0,1.0,1,0,0,0,0,1,1,1,1,1
SBT004_000757,4,0,0,1.04545454545455,1,5,2,1,1,1,97,5,2,0,0,99,5,0,0,1,0,,,0,0,1,1,0,1,0,0,1,1
SBT004_000758,1,0,2,1.6,4,2,4,2,2,2,4,3,5,0,0,0,5,0,0,0,0,,,0,1,0,0,0,0,0,0,1,1
SBT004_000759,3,0,1,2.0,5,2,3,97,3,2,3,2,1,99,0,0,6,98,0,0,0,,,1,0,1,0,0,0,0,0,1,1
SBT004_000760,1,1,1,0.4,5,1,1,2,4,4,4,4,4,0,1,1,6,3,0,98,0,,,1,0,1,1,1,1,1,0,1,1
SBT004_000761,4,0,0,1.04545454545455,2,4,97,5,5,4,5,5,2,99,1,1,3,2,4,1,0,,,1,1,1,0,0,1,0,1,1,1
SBT004_000762,4,0,0,1.04545454545455,2,4,97,3,5,4,4,2,3,99,1,0,3,3,0,1,0,,,1,1,1,1,1,0,1,1,1,1
SBT004_000763,3,0,2,2.0,1,5,1,2,4,5,4,5,2,0,1,1,3,3,4,0,0,,,1,1,1,0,0,1,0,0,1,1
SBT004_000764,3,0,2,2.0,4,1,3,1,3,3,4,4,5,0,0,1,6,0,0,0,1,5.0,0.0,1,0,0,0,1,0,0,0,1,1
SBT004_000765,2,0,2,1.5,2,5,2,2,4,5,4,5,5,0,1,1,2,2,97,1,0,,,0,1,1,0,1,1,0,0,1,1
SBT004_000766,2,1,2,0.6,3,3,4,4,4,3,3,4,1,1,0,0,4,4,2,1,0,,,1,0,1,0,0,0,1,1,1,1
SBT004_000767,1,1,0,0.4,5,1,3,4,4,3,2,2,1,0,0,0,7,2,0,0,0,,,0,1,0,1,0,0,0,0,1,1
SBT004_000768,1,0,2,1.6,3,4,3,5,5,4,4,5,1,0,1,1,5,4,1,1,0,,,0,1,1,1,1,0,0,1,1,1
SBT004_000769,1,1,0,0.4,2,3,5,5,3,4,4,2,5,1,0,0,3,1,0,1,0,,,1,1,1,1,97,97,97,97,1,97
SBT004_000770,4,0,0,1.04545454545455,3,3,4,3,3,3,98,1,1,0,0,99,7,0,1,1,0,,,1,0,0,0,0,1,0,1,1,1
SBT004_000771,1,0,2,1.6,3,4,3,1,5,3,3,3,5,0,0,0,3,0,1,1,0,,,1,1,1,0,0,0,0,0,1,1
SBT004_000772,2,0,1,1.5,2,3,1,2,3,2,4,1,4,0,0,0,5,1,1,0,1,5.0,97.0,0,0,1,0,0,0,0,0,1,1
SBT004_000773,2,0,1,1.5,3,1,5,4,5,4,5,3,3,1,1,0,5,2,1,0,2,5.0,0.0,1,1,1,0,1,1,1,0,1,1
SBT004_000774,1,1,2,0.4,5,2,3,4,5,5,4,3,5,0,1,0,6,2,1,0,0,,,1,1,0,0,1,1,0,0,1,1
SBT004_000775,4,0,0,1.04545454545455,1,5,1,1,1,1,3,3,4,0,0,0,3,0,1,0,0,,,0,0,0,0,0,1,0,1,1,1
SBT004_000776,1,0,2,1.6,3,3,4,4,2,2,4,1,5,1,0,0,98,0,0,0,0,,,0,0,1,0,0,0,0,1,1,1
SBT004_000777,2,1,1,0.6,98,3,4,5,5,5,4,5,5,1,1,1,5,2,3,1,2,4.0,0.0,1,1,1,1,1,0,0,0,1,1
SBT004_000778,1,1,0,0.4,4,2,4,3,5,4,5,5,5,0,1,1,6,0,1,1,0,,,1,1,0,0,0,0,1,1,1,1
SBT004_000779,2,0,1,1.5,4,2,3,98,1,3,3,3,4,99,0,0,5,1,0,0,0,,,0,1,0,0,97,97,97,97,1,97
SBT004_000780,4,0,0,1.04545454545455,1,5,4,3,5,5,3,5,2,0,1,0,0,1,6,1,0,,,1,1,1,0,0,1,1,1,1,1
SBT004_000781,3,0,2,2.0,5,1,4,3,3,5,2,3,5,0,0,0,7,1,0,97,0,,,0,0,0,1,1,0,1,1,1,1
SBT004_000782,2,0,1,1.5,1,4,5,5,3,98,4,5,5,1,99,1,1,0,3,97,0,,,1,1,1,0,0,1,1,1,1,1
SBT004_000783,1,1,2,0.4,2,3,3,5,4,4,3,2,5,0,1,0,6,2,1,1,1,2.0,1.0,1,1,1,1,0,1,1,1,1,1
SBT004_000784,4,0,0,1.04545454545455,3,3,3,2,1,1,4,2,1,0,0,0,5,0,2,0,1,5.0,1.0,0,0,0,1,0,1,0,1,1,1
SBT004_000785,2,0,1,1.5,5,1,3,3,5,5,3,5,5,0,1,0,7,2,2,0,3,5.0,1.0,1,1,1,1,0,0,1,1,1,1
SBT004_000786,2,0,0,1.5,2,4,3,1,4,3,4,4,1,0,0,1,4,0,6,1,3,5.0,0.0,1,0,1,1,1,1,1,1,1,1
SBT004_000787,4,0,0,1.04545454545455,3,2,2,3,1,1,5,1,97,0,0,0,6,0,0,0,2,5.0,1.0,1,0,1,0,0,0,0,0,1,1
SBT004_000788,2,0,2,1.5,1,3,3,4,4,3,5,5,1,0,0,1,5,1,4,1,2,3.0,0.0,1,1,1,1,1,1,1,0,1,1
SBT004_000789,4,0,0,1.04545454545455,5,1,5,5,4,4,3,3,5,1,1,0,6,1,0,0,0,,,0,0,0,0,1,0,0,0,1,1
SBT004_000790,1,1,2,0.4,4,3,4,2,2,2,5,1,5,0,0,0,98,0,0,1,2,5.0,1.0,0,0,1,1,0,0,1,0,1,1
SBT004_000791,2,1,2,0.6,5,1,4,3,3,5,1,2,5,0,0,0,5,3,97,1,2,3.0,0.0,1,1,0,0,0,0,1,0,1,1
SBT004_000792,4,0,1,1.04545454545455,4,2,1,97,4,3,5,1,1,99,0,0,6,1,0,0,2,97.0,1.0,0,1,1,0,1,0,0,1,1,1
SBT004_000793,4,0,0,1.04545454545455,5,1,2,4,3,1,5,3,1,0,0,0,7,0,0,0,0,,,98,98,98,98,0,0,0,1,98,1
SBT004_000794,3,1,1,0.666666666666667,3,3,2,4,97,3,5,5,97,0,99,1,5,1,4,1,0,,,1,1,1,1,1,1,1,1,1,1
SBT004_000795,2,1,2,0.6,4,4,5,3,4,3,5,4,5,0,0,1,5,4,1,97,0,,,1,1,0,1,0,1,0,0,1,1
SBT004_000796,4,0,0,1.04545454545455,4,2,3,4,3,1,5,1,1,0,0,0,5,0,0,0,0,,,1,0,0,1,0,1,1,0,1,1
SBT004_000797,4,0,0,1.04545454545455,4,3,4,2,2,1,4,3,1,0,0,0,6,0,0,1,0,,,0,1,1,1,97,97,97,97,1,97
SBT004_000798,1,1,1,0.4,1,5,5,3,4,5,2,4,5,0,1,0,1,2,2,1,0,,,0,0,0,1,0,1,0,0,1,1
SBT004_000799,1,1,2,0.4,5,1,2,3,1,1,5,1,2,0,0,0,6,1,0,0,0,,,1,0,0,0,0,0,0,0,1,1
SBT004_000800,4,0,0,1.04545454545455,3,3,3,2,5,4,5,5,2,0,1,1,3,3,4,0,0,,,1,1,1,1,0,0,1,1,1,1
SBT004_000801,1,1,1,0.4,1,5,5,5,4,4,5,5,5,1,1,1,3,2,2,1,0,,,1,1,1,0,0,1,1,0,1,1
SBT004_000802,2,1,0,0.6,3,2,5,5,1,1,3,2,5,1,0,0,6,1,0,0,1,5.0,1.0,98,98,98,98,0,1,1,0,98,1
SBT004_000803,4,0,2,1.04545454545455,4,3,1,1,3,2,3,1,5,0,0,0,6,3,0,1,2,5.0,1.0,0,1,1,0,0,1,0,0,1,1
SBT004_000804,2,1,2,0.6,2,3,3,4,5,5,3,5,5,0,1,0,2,4,4,1,2,2.0,1.0,1,0,1,1,1,1,0,0,1,1
SBT004_000805,3,1,2,0.666666666666667,4,3,2,1,98,4,3,5,2,0,99,0,6,2,2,1,0,,,0,1,0,0,97,97,97,97,1,97
SBT004_000806,3,0,2,2.0,3,4,3,3,4,4,4,3,5,0,1,0,2,1,1,1,2,5.0,1.0,1,1,1,0,0,1,0,0,1,1
SBT004_000807,3,0,2,2.0,3,3,1,1,5,3,5,3,97,0,0,0,2,1,2,0,2,5.0,1.0,97,97,97,97,0,1,0,0,97,1
SBT004_000808,3,0,1,2.0,1,4,2,1,1,2,4,3,5,0,0,0,5,0,1,0,0,,,0,1,1,1,0,0,1,0,1,1
SBT004_000809,4,0,0,1.04545454545455,1,5,1,2,2,3,4,5,1,0,0,1,3,2,1,0,0,,,0,0,1,0,1,1,0,0,1,1
SBT004_000810,1,1,1,0.4,4,1,4,5,2,1,4,5,5,1,0,1,7,1,0,0,1,5.0,97.0,1,0,1,1,97,97,97,97,1,97
SBT004_000811,2,1,1,0.6,3,5,3,3,3,1,3,3,1,0,0,0,4,4,1,1,0,,,1,0,0,0,1,0,0,0,1,1
SBT004_000812,1,0,2,1.6,3,2,3,5,2,2,5,4,2,0,0,1,3,0,0,1,0,,,0,1,0,1,0,1,1,0,1,1
SBT004_000813,2,1,2,0.6,2,3,3,5,5,5,2,4,4,0,1,0,6,4,2,1,0,,,0,1,1,1,1,1,1,1,1,1
SBT004_000814,1,1,2,0.4,3,4,5,5,5,5,4,3,5,1,1,0,2,5,2,1,0,,,1,1,0,1,1,1,1,1,1,1
SBT004_000815,4,0,0,1.04545454545455,4,3,1,1,3,2,4,2,2,0,0,0,4,1,0,0,0,,,0,1,1,0,0,1,0,0,1,1
SBT004_000816,1,0,1,1.6,3,4,2,3,4,5,97,4,5,0,1,99,2,3,3,1,1,5.0,0.0,0,1,1,1,0,1,0,1,1,1
SBT004_000817,1,1,1,0.4,4,3,3,3,1,1,4,3,1,0,0,0,6,1,1,0,3,5.0,1.0,1,1,0,1,0,1,1,1,1,1
SBT004_000818,2,1,2,0.6,2,2,5,4,5,5,5,4,1,1,1,1,1,3,3,1,0,,,1,1,1,1,1,1,1,0,1,1
SBT004_000819,4,0,0,1.04545454545455,4,3,1,1,3,1,5,2,5,0,0,0,5,0,1,0,1,5.0,0.0,0,0,1,0,1,0,1,0,1,1
SBT004_000820,4,0,0,1.04545454545455,3,3,3,1,98,4,2,3,5,0,99,0,4,1,1,0,0,,,1,1,1,0,1,1,0,1,1,1
SBT004_000821,1,0,2,1.6,2,5,3,3,5,5,97,4,5,0,1,99,5,3,4,0,2,3.0,1.0,1,1,1,0,1,1,1,0,1,1
SBT004_000822,1,1,2,0.4,4,1,3,3,3,3,2,5,3,0,0,0,5,1,1,0,3,5.0,1.0,0,1,1,1,0,0,0,1,1,1
SBT004_000823,1,1,0,0.4,2,4,4,4,5,5,4,3,4,1,1,0,97,3,1,0,1,5.0,0.0,1,1,1,0,0,1,1,0,1,1
SBT004_000824,1,1,2,0.4,1,3,5,4,3,2,5,3,2,1,0,0,4,1,2,1,0,,,1,0,1,0,1,1,1,0,1,1
SBT004_000825,3,0,2,2.0,3,2,5,4,5,5,5,5,5,1,1,1,3,3,5,1,0,,,1,1,1,1,0,1,0,0,1,1
SBT004_000826,4,0,0,1.04545454545455,5,1,2,2,3,3,4,3,5,0,0,0,7,97,0,1,97,,,0,0,1,0,1,0,1,1,1,1
SBT004_000827,1,1,1,0.4,5,1,3,2,2,1,4,3,1,0,0,0,7,0,0,98,0,,,0,0,0,0,0,0,1,1,1,1
SBT004_000828,2,1,1,0.6,1,5,3,4,5,4,3,3,5,0,1,0,1,3,1,1,0,,,0,0,0,1,0,1,0,0,1,1
SBT004_000829,2,1,2,0.6,5,1,4,97,3,2,2,4,5,99,0,0,7,0,0,0,2,5.0,1.0,1,0,1,0,0,0,0,0,1,1
SBT004_000830,4,0,0,1.04545454545455,4,3,3,4,2,3,3,5,5,0,0,0,4,1,1,0,0,,,0,1,0,0,0,0,1,1,1,1
SBT004_000831,1,0,1,1.6,5,2,1,1,2,2,3,2,5,0,0,0,6,0,0,0,2,5.0,0.0,1,0,0,0,1,0,1,0,1,1
SBT004_000832,2,1,2,0.6,3,2,4,4,4,2,3,4,5,1,0,0,97,1,1,0,0,,,1,1,1,0,0,0,0,0,1,1
SBT004_000833,3,0,0,2.0,1,4,97,5,5,5,5,5,1,99,1,1,2,3,4,1,0,,,1,1,1,1,0,0,1,1,1,1
SBT004_000834,3,1,1,0.666666666666667,1,4,5,3,4,4,3,5,3,0,1,0,97,4,2,0,0,,,1,1,1,1,1,0,1,1,1,1
SBT004_000835,1,1,2,0.4,3,3,2,3,5,5,5,5,5,0,1,1,2,5,2,1,2,5.0,1.0,1,1,1,0,1,1,0,1,1,1
SBT004_000836,1,0,2,1.6,2,4,1,3,1,4,4,3,1,0,0,0,6,3,0,0,0,,,1,0,1,0,0,0,1,0,1,1
SBT004_000837,3,0,2,2.0,5,3,4,5,4,3,5,2,5,1,0,0,5,0,0,0,0,,,98,98,98,98,0,0,0,0,98,1
SBT004_000838,1,0,0,1.6,1,5,97,2,4,3,3,4,4,99,0,0,2,1,2,0,0,,,0,1,1,0,0,1,0,1,1,1
SBT004_000839,3,0,2,2.0,5,2,3,4,5,5,5,5,1,0,1,1,6,3,2,1,0,,,0,1,0,1,0,1,0,1,1,1
SBT004_000840,1,1,0,0.4,2,4,5,4,4,4,4,1,1,1,1,0,3,1,0,1,0,,,0,1,0,1,0,0,1,0,1,1
SBT004_000841,3,1,0,0.666666666666667,2,3,3,1,3,3,4,4,1,0,0,1,4,2,2,0,0,,,0,0,1,1,0,1,0,1,1,1
SBT004_000842,1,1,2,0.4,4,2,3,4,3,2,5,3,4,0,0,0,6,2,0,0,1,4.0,1.0,1,0,1,1,0,0,1,1,1,1
SBT004_000843,1,0,1,1.6,4,4,5,4,5,5,4,3,1,1,1,0,4,1,3,1,0,,,0,0,1,1,1,0,0,0,1,1
SBT004_000844,2,1,2,0.6,4,3,4,3,1,3,5,1,1,0,0,0,7,2,1,0,0,,,0,1,0,1,1,1,0,0,1,1
SBT004_000845,1,0,0,1.6,4,2,2,3,4,3,4,3,1,0,0,0,7,0,0,0,3,5.0,1.0,1,0,0,0,1,1,0,1,1,1
SBT004_000846,2,1,2,0.6,3,4,5,4,4,4,5,4,1,1,1,1,6,0,2,1,0,,,1,1,1,0,0,1,1,1,1,1
SBT004_000847,2,1,2,0.6,4,5,4,4,3,4,4,4,3,1,0,1,4,4,2,0,0,,,0,1,1,0,0,0,1,1,1,1
SBT004_000848,2,1,1,0.6,5,3,4,3,4,4,5,3,5,0,1,0,5,3,1,1,0,,,97,97,97,97,97,97,97,97,97,97
SBT004_000849,1,1,2,0.4,5,3,3,3,3,2,4,3,4,0,0,0,5,1,1,0,2,5.0,1.0,0,0,1,0,1,1,1,1,1,1
SBT004_000850,4,0,0,1.04545454545455,97,1,2,97,2,1,4,97,5,99,0,99,7,1,0,0,2,5.0,0.0,0,1,1,0,0,0,1,0,1,1
SBT004_000851,4,0,0,1.04545454545455,4,3,2,2,3,1,2,3,1,0,0,0,5,1,0,97,0,,,1,0,0,1,0,0,1,1,1,1
SBT004_000852,3,0,2,2.0,2,3,2,2,2,1,4,2,5,0,0,0,4,1,1,1,0,,,0,1,0,1,97,97,97,97,1,97
SBT004_000853,4,0,0,1.04545454545455,4,2,5,3,1,4,5,3,1,0,0,0,6,1,0,0,0,,,0,1,0,0,0,0,0,0,1,1
SBT004_000854,1,0,0,1.6,3,3,3,3,3,3,3,3,1,0,0,0,7,0,0,0,1,3.0,1.0,0,0,1,0,0,1,0,1,1,1
SBT004_000855,2,1,2,0.6,97,3,4,5,4,5,4,5,5,1,1,1,0,5,5,1,3,4.0,0.0,1,1,1,1,1,1,1,1,1,1
SBT004_000856,1,0,2,1.6,5,3,1,1,4,1,4,1,5,0,0,0,5,0,1,0,0,,,0,1,1,0,1,1,0,0,1,1
SBT004_000857,4,0,0,1.04545454545455,3,3,2,1,3,2,4,2,1,0,0,0,6,1,0,0,1,5.0,1.0,0,0,1,1,0,1,0,1,1,1
SBT004_000858,2,1,2,0.6,5,1,3,3,4,4,5,4,98,0,1,1,6,1,1,0,0,,,1,1,1,1,0,0,0,1,1,1
SBT004_000859,2,0,2,1.5,2,4,4,5,5,4,4,4,2,1,1,1,4,2,1,0,2,4.0,0.0,1,0,1,1,1,0,0,0,1,1
SBT004_000860,3,1,2,0.666666666666667,1,5,5,4,5,5,3,5,5,1,1,0,3,5,5,1,0,,,1,1,1,1,0,1,1,1,1,1
SBT004_000861,2,1,2,0.6,1,5,3,4,3,5,3,2,5,0,0,0,3,5,1,1,1,5.0,1.0,0,1,1,0,1,1,1,1,1,1
SBT004_000862,2,1,2,0.6,1,5,3,1,5,2,2,4,5,0,0,0,3,3,3,0,0,,,0,0,1,1,1,1,1,0,1,1
SBT004_000863,3,0,0,2.0,3,5,5,4,4,3,5,4,1,1,0,1,3,1,1,1,0,,,0,1,1,0,1,1,0,1,1,1
SBT004_000864,2,1,2,0.6,3,3,2,2,4,2,2,3,2,0,0,0,6,0,2,1,0,,,0,1,0,0,97,97,97,97,1,97
SBT004_000865,2,1,0,0.6,5,1,4,2,97,3,3,3,2,0,99,0,6,1,0,0,0,,,1,1,0,1,0,0,0,0,1,1
SBT004_000866,3,1,0,0.666666666666667,2,4,1,2,5,5,4,4,1,0,1,1,4,2,2,1,0,,,1,1,1,1,1,0,0,1,1,1
SBT004_000867,4,0,1,1.04545454545455,4,1,3,2,3,3,3,2,3,0,0,0,6,0,1,0,1,5.0,0.0,0,0,1,1,0,0,0,0,1,1
SBT004_000868,3,0,0,2.0,5,2,3,1,98,1,4,1,1,0,99,0,6,0,1,1,1,5.0,0.0,1,1,0,0,0,0,1,0,1,1
SBT004_000869,2,1,2,0.6,1,4,2,3,5,5,5,5,1,0,1,1,4,3,1,0,0,,,1,1,0,0,0,1,1,0,1,1
SBT004_000870,3,0,0,2.0,3,3,4,1,3,3,5,1,4,0,0,0,5,0,0,0,3,5.0,1.0,0,0,0,1,1,1,1,0,1,1
SBT004_000871,4,0,0,1.04545454545455,1,4,4,3,3,4,5,5,5,0,0,1,3,1,1,0,1,5.0,1.0,1,1,1,0,1,1,0,1,1,1
SBT004_000872,2,1,1,0.6,2,3,3,3,5,5,4,5,5,0,1,1,5,1,1,0,2,5.0,0.0,1,1,0,0,97,97,97,97,1,97
SBT004_000873,3,0,2,2.0,4,2,4,3,4,3,4,3,1,0,0,0,6,1,0,1,3,2.0,97.0,0,1,1,0,1,0,1,0,1,1
SBT004_000874,1,1,2,0.4,5,1,1,1,5,2,4,4,5,0,0,1,6,1,1,0,1,5.0,0.0,0,0,1,1,0,0,0,0,1,1
SBT004_000875,3,0,1,2.0,2,3,2,97,4,3,2,4,1,99,0,0,97,2,1,0,0,,,0,0,1,0,1,0,1,0,1,1
SBT004_000876,1,1,2,0.4,4,2,2,2,1,2,4,4,1,0,0,1,4,0,0,0,1,5.0,0.0,1,0,0,0,0,0,0,1,1,1
SBT004_000877,2,1,1,0.6,5,3,97,4,5,4,3,4,5,99,1,0,5,4,2,1,0,,,1,1,1,0,0,1,0,0,1,1
SBT004_000878,2,1,0,0.6,2,2,5,4,5,4,5,5,5,1,1,1,2,4,1,1,0,,,1,0,1,0,0,1,1,0,1,1
SBT004_000879,2,1,1,0.6,2,5,3,3,5,4,4,5,4,0,1,1,2,1,4,0,0,,,1,1,1,1,1,0,0,1,1,1
SBT004_000880,1,0,0,1.6,1,5,3,5,4,4,4,5,1,0,1,1,97,2,1,1,2,3.0,0.0,1,1,1,1,1,0,1,0,1,1
SBT004_000881,3,0,2,2.0,3,3,4,2,3,2,3,2,1,0,0,0,5,0,2,0,0,,,1,1,1,0,0,0,1,1,1,1
SBT004_000882,1,0,1,1.6,3,4,4,2,1,1,3,1,1,0,0,0,4,0,2,0,0,,,0,0,0,0,1,1,0,1,1,1
SBT004_000883,3,0,0,2.0,2,3,5,5,3,2,3,4,1,1,0,0,3,0,0,1,0,,,1,1,0,0,1,1,0,0,1,1
SBT004_000884,2,1,1,0.6,4,2,3,3,5,4,3,5,2,0,1,0,5,1,1,0,0,,,0,1,0,1,0,0,1,0,1,1
SBT004_000885,2,1,2,0.6,5,1,3,97,3,1,3,3,5,99,0,0,3,3,1,0,0,,,1,0,1,1,0,0,0,0,1,1
SBT004_000886,2,0,2,1.5,4,2,2,1,3,2,4,1,5,0,0,0,5,1,0,0,1,5.0,0.0,0,0,1,0,0,0,0,0,1,1
SBT004_000887,1,1,2,0.4,1,5,5,5,3,3,5,5,1,1,0,1,2,2,0,1,0,,,1,0,1,1,1,0,1,0,1,1
SBT004_000888,1,1,2,0.4,2,5,4,5,5,4,1,3,5,1,1,0,4,5,4,1,0,,,1,1,0,0,97,97,97,97,1,97
SBT004_000889,4,1,0,0.5,2,4,1,97,4,3,3,3,5,99,0,0,2,4,3,0,0,,,0,1,0,1,0,0,0,1,1,1
SBT004_000890,1,0,2,1.6,4,2,3,4,2,3,4,1,3,0,0,0,7,1,0,1,0,,,0,0,0,1,0,0,1,0,1,1
SBT004_000891,2,1,2,0.6,2,3,5,3,5,5,3,4,4,0,1,0,4,3,1,1,0,,,1,1,1,0,1,0,1,0,1,1
SBT004_000892,1,1,0,0.4,2,3,4,2,5,5,5,5,5,0,1,1,4,3,2,0,2,2.0,0.0,1,1,1,1,1,1,0,0,1,1
SBT004_000893,4,0,0,1.04545454545455,3,4,5,4,3,1,5,3,2,1,0,0,2,1,1,1,2,4.0,0.0,1,1,0,1,0,0,0,1,1,1
SBT004_000894,3,0,0,2.0,5,2,2,3,1,2,4,2,1,0,0,0,7,0,0,0,0,,,0,0,0,1,0,0,0,1,1,1
SBT004_000895,4,0,0,1.04545454545455,3,4,1,2,2,1,2,2,1,0,0,0,7,0,1,0,0,,,0,0,1,0,1,0,0,0,1,1
SBT004_000896,2,1,0,0.6,2,4,4,3,1,3,5,3,2,0,0,0,5,0,0,1,0,,,0,1,1,1,1,0,0,1,1,1
SBT004_000897,4,0,0,1.04545454545455,97,4,1,2,1,3,3,3,1,0,0,0,2,0,1,98,0,,,0,0,1,0,0,1,0,1,1,1
SBT004_000898,2,1,2,0.6,3,3,4,2,2,1,2,4,1,0,0,0,7,1,0,0,0,,,1,0,0,0,0,0,0,0,1,1
SBT004_000899,1,1,0,0.4,97,4,4,2,2,2,5,4,5,0,0,1,98,1,97,1,1,5.0,1.0,0,0,0,0,0,1,1,1,1,1
SBT004_000900,3,0,1,2.0,5,1,5,4,4,3,4,1,5,1,0,0,5,0,0,0,2,4.0,1.0,1,1,1,0,1,0,1,0,1,1
SBT004_000901,2,1,2,0.6,3,3,2,2,3,3,3,5,5,0,0,0,4,2,0,1,1,5.0,1.0,1,0,0,0,1,0,0,0,1,1
SBT004_000902,2,1,0,0.6,3,3,3,2,5,4,4,4,5,0,1,1,3,2,0,97,2,3.0,0.0,0,0,0,0,0,1,1,0,1,1
SBT004_000903,3,1,2,0.666666666666667,2,1,5,5,4,3,2,2,1,1,0,0,97,2,97,1,1,4.0,0.0,97,97,97,97,0,0,1,1,97,1
SBT004_000904,4,0,0,1.04545454545455,3,5,1,4,4,5,3,5,1,0,1,0,3,1,2,1,1,5.0,1.0,1,0,1,1,0,1,0,1,1,1
SBT004_000905,2,0,2,1.5,5,97,1,1,3,2,4,1,5,0,0,0,5,1,0,0,1,5.0,0.0,0,0,0,0,1,0,1,0,1,1
SBT004_000906,2,1,2,0.6,3,3,5,5,5,3,4,4,3,1,0,1,5,1,0,1,0,,,0,1,1,0,0,0,1,1,1,1
SBT004_000907,2,1,0,0.6,1,5,4,3,4,5,5,5,3,0,1,1,1,1,4,1,0,,,1,1,1,0,0,0,0,0,1,1
SBT004_000908,2,1,0,0.6,3,4,5,5,5,5,5,4,1,1,1,1,2,5,98,1,1,4.0,1.0,1,1,0,1,1,1,0,0,1,1
SBT004_000909,4,1,0,0.5,4,2,3,3,5,5,5,2,5,0,1,0,3,0,1,1,0,,,0,1,0,1,1,1,1,1,1,1
SBT004_000910,4,0,1,1.04545454545455,4,1,5,5,2,3,3,3,1,1,0,0,4,2,0,1,0,,,0,1,1,0,0,0,0,1,1,1
SBT004_000911,2,1,0,0.6,97,2,3,3,2,2,5,5,5,0,0,1,7,2,1,0,2,4.0,0.0,1,0,1,0,0,0,1,1,1,1
SBT004_000912,1,1,2,0.4,5,1,3,4,4,5,3,4,5,0,1,0,5,2,1,0,0,,,1,1,0,1,0,0,0,0,1,1
SBT004_000913,1,1,2,0.4,3,1,97,2,4,3,4,5,5,99,0,1,6,0,2,0,0,,,0,1,1,1,0,0,0,0,1,1
SBT004_000914,1,0,0,1.6,1,3,1,2,4,1,2,2,4,0,0,0,98,0,1,0,3,4.0,1.0,1,1,1,0,0,0,1,0,1,1
SBT004_000915,2,1,2,0.6,1,4,4,3,3,5,4,3,1,0,0,0,1,4,1,0,1,3.0,1.0,0,1,1,0,97,97,97,97,1,97
SBT004_000916,2,0,0,1.5,3,3,1,1,2,1,5,5,1,0,0,1,6,1,1,0,0,,,0,0,0,1,97,97,97,97,1,97
SBT004_000917,1,1,1,0.4,4,3,3,2,4,5,97,5,1,0,1,99,6,1,1,1,0,,,0,1,1,0,0,1,0,0,1,1
SBT004_000918,1,0,1,1.6,5,1,2,2,3,3,1,97,1,0,0,99,7,1,0,0,0,,,0,1,0,0,0,1,1,1,1,1
SBT004_000919,2,0,0,1.5,4,3,4,3,2,2,4,1,1,0,0,0,98,1,0,0,0,,,0,1,1,0,0,1,1,0,1,1
SBT004_000920,2,1,1,0.6,1,2,5,5,3,5,3,5,5,1,0,0,3,1,3,1,0,,,1,1,1,1,0,1,0,0,1,1
SBT004_000921,2,1,2,0.6,2,4,5,5,5,5,5,5,5,1,1,1,1,3,2,1,1,3.0,1.0,1,1,1,1,1,1,1,0,1,1
SBT004_000922,4,0,0,1.04545454545455,4,4,3,1,2,1,3,3,1,0,0,0,5,1,0,0,1,5.0,0.0,0,1,1,1,0,1,0,1,1,1
