respondent_id,age_band,children_under18,work_pattern,online_grocery_pre,digital_confidence_pre,budget_pressure_pre,mealplan_days_pre,assignment,weight_base,followup_status,followup_attempts,receipt_log,receipt_count,recall_post,awareness_pre,awareness_post,consideration_pre,consideration_post,usage_pre,usage_post,meal_stress_pre,meal_stress_post,campaign_clear_post,campaign_relevant_post,campaign_trust_post,campaign_channel_post,info_search_post,usage_days_post,satisfaction_post,planning_confidence_post
SBT005_0912,3,0,1,1,4,2,4,0,0.9404938575,1,1,0,0,0,0,0,2,2,0,0,2,2,,,,,0,,,4
SBT005_0913,2,1,3,1,5,2,4,1,0.6801943153,1,3,1,1,0,1,1,2,2,0,0,3,2,,,,,0,,,3
SBT005_0914,2,1,1,1,4,4,4,0,0.6801943153,1,1,0,0,0,0,0,3,4,0,0,4,1,,,,,0,,,3
SBT005_0915,2,0,3,1,3,3,2,0,0.6801943153,1,1,0,0,0,0,0,5,4,0,0,3,98,,,,,1,,,4
SBT005_0916,2,1,1,1,5,4,4,1,0.6801943153,0,4,1,2,,0,,3,,0,,4,,,,,,,,,
SBT005_0917,2,1,1,0,3,4,3,0,1.2188097233,1,1,0,0,0,0,0,2,3,0,0,4,3,,,,,0,,,4
SBT005_0918,1,0,1,1,2,3,1,1,0.6557362064,0,4,1,1,,0,,1,,0,,4,,,,,,,,,
SBT005_0919,4,0,3,0,3,1,4,0,1.9875626711,1,3,0,0,0,0,0,2,4,0,0,1,1,,,,,0,,,4
SBT005_0920,2,1,2,1,5,3,3,0,0.6801943153,0,4,0,0,,0,,4,,0,,3,,,,,,,,,
SBT005_0921,2,1,3,1,5,4,4,1,0.6801943153,1,1,1,3,1,0,1,2,2,0,0,3,4,4,3,3,1,1,,,4
SBT005_0922,3,0,1,0,2,3,1,1,1.6623641428,0,4,1,2,,0,,2,,0,,2,,,,,,,,,
SBT005_0923,3,1,1,0,4,1,1,0,1.6623641428,1,2,0,0,0,0,0,3,4,97,0,1,1,,,,,1,,,3
SBT005_0924,3,0,3,0,2,3,1,1,1.6623641428,1,3,1,4,0,0,1,1,3,0,0,1,4,,,,,0,,,3
SBT005_0925,1,1,1,0,3,5,4,1,1.1657532558,1,2,1,2,1,1,1,3,4,0,0,5,4,4,3,4,1,0,,,3
SBT005_0926,2,1,1,1,4,2,4,1,0.6801943153,1,4,1,3,1,1,1,2,3,0,0,1,2,3,3,5,1,0,,,4
SBT005_0927,2,0,1,1,5,2,5,1,0.6801943153,1,3,1,4,1,1,1,4,5,0,0,3,2,4,3,5,1,0,,,5
SBT005_0928,1,0,1,1,5,2,5,0,0.6557362064,1,2,1,3,1,0,0,5,5,0,0,1,3,5,5,5,2,1,,,4
SBT005_0929,1,0,1,0,3,3,3,1,1.1657532558,1,1,0,0,0,0,0,2,3,0,0,2,3,,,,,0,,,3
SBT005_0930,4,0,3,1,99,3,4,0,1.0474992456,1,2,0,0,0,0,0,2,3,0,0,2,2,,,,,0,,,5
SBT005_0931,2,0,1,1,4,1,5,0,0.6801943153,1,2,0,0,0,1,1,4,5,97,0,2,1,,,,,1,,,4
SBT005_0932,2,1,1,1,5,2,3,1,0.6801943153,1,3,1,3,1,1,1,3,3,0,0,2,2,5,5,5,1,0,,,2
SBT005_0933,4,0,3,0,1,4,2,1,1.9875626711,0,4,1,1,,97,,1,,0,,3,,,,,,,,,
SBT005_0934,2,0,1,0,3,3,4,0,1.2188097233,1,1,1,3,1,0,1,3,4,0,1,2,2,5,4,5,2,1,3,5,3
SBT005_0935,2,0,2,1,4,3,3,0,0.6801943153,1,1,0,0,0,0,1,3,4,0,0,3,4,,,,,99,,,3
SBT005_0936,1,0,3,1,2,2,2,1,0.6557362064,1,1,0,0,0,0,0,4,3,0,0,3,3,,,,,0,,,3
SBT005_0937,2,1,1,0,4,2,5,1,1.2188097233,1,1,1,1,0,1,1,3,3,0,0,3,1,,,,,1,,,3
SBT005_0938,1,0,1,0,3,3,3,0,1.1657532558,1,2,0,0,1,1,1,5,5,0,0,4,4,5,5,5,1,0,,,2
SBT005_0939,1,1,2,0,1,4,1,0,1.1657532558,1,2,0,0,0,0,0,1,1,0,0,5,3,,,,,0,,,3
SBT005_0940,4,0,3,0,3,1,4,0,1.9875626711,0,4,1,2,,0,,3,,0,,1,,,,,,,,,
SBT005_0941,2,0,1,1,4,2,6,0,0.6801943153,1,1,1,2,1,0,1,5,5,0,0,2,2,3,3,5,4,0,,,3
SBT005_0942,3,0,1,1,4,2,5,1,0.9404938575,1,1,1,1,1,1,97,3,3,1,1,3,3,4,3,97,1,0,5,4,3
SBT005_0943,1,0,1,1,4,3,97,1,0.6557362064,1,3,1,3,1,0,1,2,1,0,0,3,2,97,5,5,2,1,,,3
SBT005_0944,1,1,2,0,99,4,4,1,1.1657532558,1,2,0,0,0,1,1,4,5,0,0,4,3,,,,,0,,,3
SBT005_0945,1,0,2,1,5,3,4,0,0.6557362064,0,4,0,0,,0,,4,,0,,2,,,,,,,,,
SBT005_0946,1,0,2,1,5,97,4,0,0.6557362064,1,2,1,4,1,0,0,98,5,0,0,3,2,5,5,5,3,0,,,5
SBT005_0947,1,1,1,0,4,3,2,0,1.1657532558,1,1,0,0,0,0,1,1,1,0,0,3,4,,,,,0,,,3
SBT005_0948,2,0,1,1,2,3,2,1,0.6801943153,1,1,0,0,0,0,0,2,3,0,0,3,4,,,,,0,,,2
SBT005_0949,2,0,3,0,4,4,2,0,1.2188097233,1,2,1,2,0,0,0,2,2,0,0,5,5,,,,,0,,,3
SBT005_0950,3,0,2,1,5,2,5,1,0.9404938575,1,2,1,3,1,0,1,3,4,0,0,1,2,4,5,3,1,1,,,4
SBT005_0951,1,1,2,0,3,4,4,1,1.1657532558,1,1,1,1,0,0,1,1,1,0,0,4,4,,,,,0,,,3
SBT005_0952,3,0,1,1,3,3,3,1,0.9404938575,1,2,0,0,0,0,1,1,1,0,0,3,3,,,,,0,,,3
SBT005_0953,2,0,1,0,98,4,1,1,1.2188097233,1,1,1,3,0,0,0,1,2,0,0,3,5,,,,,0,,,3
SBT005_0954,2,0,2,1,4,2,6,0,0.6801943153,1,1,1,3,1,0,0,4,4,0,0,2,2,5,3,5,1,1,,,3
SBT005_0955,3,0,3,0,1,3,1,1,1.6623641428,1,2,0,0,0,0,0,1,1,0,0,5,4,,,,,0,,,2
SBT005_0956,2,0,1,1,3,3,4,1,0.6801943153,1,1,1,2,1,1,1,3,4,0,0,2,3,4,3,4,1,0,,,3
SBT005_0957,2,1,1,1,4,3,5,0,0.6801943153,1,2,1,1,1,0,1,3,4,97,0,97,4,5,3,5,1,0,,,2
SBT005_0958,2,1,1,1,5,5,2,0,0.6801943153,0,4,1,2,,0,,2,,0,,97,,,,,,,,,
SBT005_0959,1,0,1,0,5,2,4,0,1.1657532558,0,4,1,3,,99,,3,,0,,3,,,,,,,,,
SBT005_0960,4,0,2,1,4,3,5,0,1.0474992456,1,1,1,2,1,0,1,4,4,0,0,3,3,5,3,4,2,1,,,3
SBT005_0961,4,0,3,0,1,3,0,0,1.9875626711,0,4,0,0,,0,,1,,0,,3,,,,,,,,,
SBT005_0962,1,0,1,0,3,2,1,0,1.1657532558,1,1,0,0,0,0,0,2,2,0,0,2,2,,,,,0,,,3
SBT005_0963,3,0,1,0,2,2,3,0,1.6623641428,1,1,0,0,0,0,0,1,1,0,0,97,3,,,,,0,,,4
SBT005_0964,2,1,1,1,3,2,3,0,0.6801943153,1,2,1,1,0,0,0,2,2,0,0,3,3,,,,,1,,,3
SBT005_0965,2,1,1,1,4,3,2,0,0.6801943153,1,1,0,0,0,0,0,2,97,0,0,2,3,,,,,0,,,3
SBT005_0966,2,1,1,1,5,3,5,1,0.6801943153,1,2,1,1,1,1,1,5,5,1,1,3,3,5,5,5,1,1,5,5,5
SBT005_0967,2,0,1,1,99,3,4,1,0.6801943153,1,2,1,3,1,0,0,3,4,0,0,1,3,4,4,5,1,1,,,5
SBT005_0968,2,1,1,1,2,4,3,1,0.6801943153,1,2,1,1,0,1,1,1,1,0,0,4,5,,,,,0,,,1
SBT005_0969,2,0,2,0,2,3,3,0,1.2188097233,1,1,0,0,0,0,0,2,2,0,0,2,4,,,,,1,,,4
SBT005_0970,2,1,1,1,4,5,5,0,0.6801943153,1,3,0,0,0,0,0,2,2,0,0,4,4,,,,,0,,,4
SBT005_0971,1,0,2,1,5,4,6,1,0.6557362064,1,3,1,3,98,0,1,5,5,0,0,3,3,,,,,1,,,3
SBT005_0972,4,0,1,0,2,4,2,0,1.9875626711,1,1,0,0,0,1,1,3,5,0,0,4,5,,,,,97,,,3
SBT005_0973,3,0,1,1,2,1,2,0,0.9404938575,1,2,0,0,0,0,0,1,1,0,0,1,1,,,,,0,,,4
SBT005_0974,3,0,3,0,3,3,1,0,1.6623641428,0,4,0,0,,0,,3,,0,,4,,,,,,,,,
SBT005_0975,1,1,1,1,4,5,3,1,0.6557362064,0,4,0,0,,0,,3,,0,,5,,,,,,,,,
SBT005_0976,1,0,2,1,5,3,5,0,0.6557362064,1,1,0,0,1,0,1,3,3,0,0,2,2,4,5,5,1,0,,,5
SBT005_0977,4,0,3,0,2,3,3,0,1.9875626711,1,2,0,0,0,0,1,3,3,0,0,4,3,,,,,0,,,3
SBT005_0978,2,1,3,1,4,4,6,0,0.6801943153,0,4,1,3,,0,,3,,0,,3,,,,,,,,,
SBT005_0979,2,1,2,0,1,4,97,1,1.2188097233,0,4,1,1,,1,,3,,0,,4,,,,,,,,,
SBT005_0980,4,0,3,0,3,2,2,0,1.9875626711,1,2,1,2,1,0,0,3,4,0,0,1,2,4,1,3,2,0,,,4
SBT005_0981,2,0,3,1,5,2,5,0,0.6801943153,1,4,1,3,1,1,1,3,3,0,1,2,2,5,5,5,3,1,3,5,4
SBT005_0982,3,1,1,1,3,1,5,0,0.9404938575,1,1,1,1,1,1,99,4,5,0,0,1,99,5,5,5,2,0,,,4
SBT005_0983,3,0,1,1,5,3,3,0,0.9404938575,1,2,0,0,0,1,1,4,5,0,97,3,4,,,,,0,,,3
SBT005_0984,1,0,2,0,2,5,2,0,1.1657532558,1,3,0,0,0,99,0,3,2,0,0,5,4,,,,,0,,,3
SBT005_0985,1,1,2,1,99,3,0,1,0.6557362064,1,4,1,1,0,0,0,1,1,0,0,5,5,,,,,0,,,3
SBT005_0986,1,0,1,0,1,3,3,1,1.1657532558,1,1,1,1,0,0,0,1,1,0,0,4,4,,,,,99,,,1
SBT005_0987,2,1,1,1,3,4,2,0,0.6801943153,1,3,1,2,1,0,1,4,4,0,0,4,4,5,3,5,2,0,,,3
SBT005_0988,2,0,1,1,3,3,4,0,0.6801943153,1,4,0,0,0,1,1,3,3,0,0,2,3,,,,,0,,,3
SBT005_0989,1,1,3,1,5,3,5,1,0.6557362064,1,1,1,2,1,0,1,4,4,0,0,3,2,5,5,5,1,0,,,2
SBT005_0990,1,0,1,1,4,3,3,1,0.6557362064,1,1,1,2,0,0,1,3,3,0,0,3,3,,,,,99,,,4
SBT005_0991,3,0,1,1,5,4,3,0,0.9404938575,1,1,0,0,0,1,1,4,3,0,0,3,4,,,,,98,,,3
SBT005_0992,2,1,1,1,5,5,5,0,0.6801943153,1,2,1,1,1,1,1,3,3,0,1,5,4,5,5,5,2,1,3,4,2
SBT005_0993,1,1,1,1,5,2,6,0,0.6557362064,1,2,1,2,0,0,0,4,3,0,0,2,3,,,,,99,,,5
SBT005_0994,1,0,2,1,5,2,4,1,0.6557362064,1,3,0,0,0,0,0,1,2,0,0,1,2,,,,,1,,,3
SBT005_0995,1,1,3,1,5,5,3,0,0.6557362064,1,1,0,0,0,1,1,3,3,0,99,5,5,,,,,0,,,2
SBT005_0996,2,0,2,1,5,3,4,0,0.6801943153,1,3,1,3,1,1,1,4,5,1,1,5,3,5,4,5,2,1,98,4,4
SBT005_0997,2,1,2,1,2,5,4,1,0.6801943153,1,3,0,0,0,1,1,4,5,0,0,5,5,,,,,0,,,1
SBT005_0998,2,1,1,0,2,5,3,0,1.2188097233,1,1,0,0,0,0,0,1,1,97,0,5,5,,,,,0,,,3
SBT005_0999,4,0,3,1,3,3,4,1,1.0474992456,1,3,1,1,1,1,1,4,4,0,0,3,3,3,4,4,1,0,,,3
SBT005_1000,2,0,2,1,3,5,3,1,0.6801943153,0,4,1,2,,1,,5,,0,,5,,,,,,,,,
SBT005_1001,2,0,2,1,4,2,2,0,0.6801943153,0,4,0,0,,0,,99,,0,,3,,,,,,,,,
SBT005_1002,2,1,2,1,2,2,3,1,0.6801943153,1,4,1,3,1,0,1,1,99,0,0,2,4,4,3,3,1,0,,,3
SBT005_1003,2,1,2,1,5,4,4,0,0.6801943153,1,2,0,0,1,0,1,3,3,0,0,3,5,3,4,5,2,1,,,4
SBT005_1004,4,0,3,1,5,3,4,1,1.0474992456,0,4,1,1,,0,,5,,0,,2,,,,,,,,,
SBT005_1005,1,0,1,0,4,2,4,0,1.1657532558,1,1,0,0,1,1,1,4,4,0,0,3,1,4,5,4,3,0,,,4
SBT005_1006,3,1,1,0,4,4,2,0,1.6623641428,1,1,0,0,0,0,0,2,2,0,0,2,3,,,,,0,,,2
SBT005_1007,1,0,2,1,4,1,4,1,0.6557362064,0,4,0,0,,0,,1,,0,,1,,,,,,,,,
SBT005_1008,2,0,1,0,1,2,97,1,1.2188097233,1,1,1,2,1,0,0,3,4,0,0,3,4,4,3,2,1,0,,,2
SBT005_1009,1,0,1,1,4,4,99,1,0.6557362064,1,3,0,0,0,0,0,2,1,0,0,3,3,,,,,0,,,4
SBT005_1010,4,0,3,0,2,2,4,0,1.9875626711,1,2,0,0,0,1,1,4,5,0,0,2,2,,,,,0,,,4
SBT005_1011,2,0,1,1,3,2,4,0,0.6801943153,1,3,0,0,0,0,0,3,3,0,0,3,2,,,,,0,,,4
SBT005_1012,2,1,2,1,4,3,4,0,0.6801943153,1,3,0,0,0,0,0,5,5,0,0,3,3,,,,,0,,,3
SBT005_1013,2,0,1,1,5,1,97,0,0.6801943153,1,1,1,2,1,0,98,5,5,0,1,1,1,5,5,5,1,0,4,5,5
SBT005_1014,2,0,2,1,4,1,2,1,0.6801943153,1,3,1,1,1,1,1,5,5,0,0,1,1,5,5,2,1,1,,,4
SBT005_1015,4,0,3,0,1,3,3,1,1.9875626711,0,4,0,0,,0,,1,,0,,4,,,,,,,,,
SBT005_1016,2,1,2,1,3,4,2,1,0.6801943153,1,1,1,1,1,0,1,5,97,0,0,4,4,5,5,5,1,1,,,3
SBT005_1017,1,0,1,1,99,1,3,1,0.6557362064,1,1,1,2,1,0,1,2,3,0,1,1,2,5,5,5,98,0,3,4,3
SBT005_1018,2,0,1,1,4,4,1,1,0.6801943153,1,2,1,3,1,0,1,4,4,0,0,4,5,4,97,3,1,1,,,4
SBT005_1019,1,1,2,0,3,3,5,0,1.1657532558,1,2,0,0,0,1,1,3,3,0,0,3,3,,,,,0,,,2
SBT005_1020,2,1,2,1,5,5,2,1,0.6801943153,0,4,1,4,,0,,4,,0,,5,,,,,,,,,
SBT005_1021,2,1,1,1,5,1,7,0,0.6801943153,1,3,1,3,1,1,1,4,4,0,0,1,2,5,5,5,2,1,,,5
SBT005_1022,2,1,2,1,5,5,3,0,0.6801943153,1,2,0,0,0,0,0,3,3,0,0,5,5,,,,,0,,,4
SBT005_1023,2,0,1,1,5,2,2,0,0.6801943153,0,4,0,0,,0,,4,,0,,2,,,,,,,,,
SBT005_1024,2,1,1,0,2,4,1,1,1.2188097233,1,1,0,0,0,0,0,1,1,0,0,5,5,,,,,0,,,2
SBT005_1025,2,1,2,1,4,3,3,0,0.6801943153,1,3,0,0,1,1,1,98,5,1,1,3,3,4,4,4,3,0,5,5,4
SBT005_1026,2,1,1,1,2,2,3,1,0.6801943153,1,1,1,1,1,0,0,3,3,0,0,2,2,3,5,3,1,0,,,4
SBT005_1027,2,1,1,1,5,2,6,0,0.6801943153,1,2,1,3,1,1,1,3,3,0,0,3,3,4,5,97,2,1,,,5
SBT005_1028,2,1,1,1,3,4,2,1,0.6801943153,1,1,0,0,0,0,0,1,1,0,0,3,4,,,,,0,,,3
SBT005_1029,3,1,1,0,1,1,5,1,1.6623641428,1,4,1,2,1,1,1,4,4,0,0,1,3,3,2,2,3,0,,,3
SBT005_1030,1,0,1,1,3,3,5,1,0.6557362064,1,3,1,3,0,1,1,3,3,0,1,4,4,,,,,0,5,4,5
SBT005_1031,1,0,1,0,1,3,2,0,1.1657532558,0,4,0,0,,0,,1,,0,,4,,,,,,,,,
SBT005_1032,2,0,3,1,4,4,3,1,0.6801943153,1,4,1,2,0,1,1,5,5,0,0,97,3,,,,,0,,,3
SBT005_1033,2,1,1,0,4,97,3,1,1.2188097233,1,2,1,2,1,1,1,2,2,0,0,3,4,3,4,5,1,0,,,2
SBT005_1034,1,0,3,0,2,3,0,0,1.1657532558,0,4,0,0,,0,,1,,0,,3,,,,,,,,,
SBT005_1035,2,1,1,0,3,5,2,1,1.2188097233,0,4,0,0,,0,,1,,0,,5,,,,,,,,,
SBT005_1036,2,1,1,1,3,4,2,0,0.6801943153,0,4,0,0,,1,,3,,0,,4,,,,,,,,,
SBT005_1037,1,0,3,1,3,3,2,1,0.6557362064,0,4,0,0,,0,,1,,0,,2,,,,,,,,,
SBT005_1038,1,0,1,1,2,3,2,1,0.6557362064,1,1,1,2,1,0,1,1,1,0,0,4,3,2,3,2,1,1,,,2
SBT005_1039,1,1,1,1,5,2,3,1,0.6557362064,1,1,1,2,1,0,0,3,3,0,0,1,2,4,4,4,1,0,,,5
SBT005_1040,3,0,1,1,4,4,5,0,0.9404938575,1,1,0,0,1,1,1,4,4,1,1,4,4,5,5,5,4,0,2,5,4
SBT005_1041,1,0,2,0,3,1,2,0,1.1657532558,1,2,1,2,1,0,1,3,2,0,0,3,1,4,3,3,3,1,,,4
SBT005_1042,2,1,2,0,3,5,6,0,1.2188097233,0,4,0,0,,0,,4,,0,,5,,,,,,,,,
SBT005_1043,2,1,3,1,2,5,0,1,0.6801943153,0,4,1,2,,0,,1,,0,,4,,,,,,,,,
SBT005_1044,1,0,1,1,4,1,1,1,0.6557362064,1,3,1,1,1,1,1,4,5,0,0,2,1,4,5,4,1,0,,,4
SBT005_1045,2,1,2,1,4,3,0,0,0.6801943153,0,4,0,0,,0,,5,,0,,2,,,,,,,,,
SBT005_1046,4,0,3,1,3,4,2,1,1.0474992456,1,1,1,1,1,0,1,2,2,0,0,4,5,2,98,4,1,0,,,3
SBT005_1047,1,0,1,1,4,5,2,1,0.6557362064,1,2,0,0,0,0,0,3,3,0,0,5,5,,,,,0,,,3
SBT005_1048,2,0,1,1,5,3,6,1,0.6801943153,1,3,1,3,1,0,1,3,3,0,0,3,4,5,4,3,1,0,,,3
SBT005_1049,1,1,3,0,2,3,2,1,1.1657532558,1,1,0,0,0,0,0,1,1,0,0,3,4,,,,,0,,,3
SBT005_1050,1,1,3,1,97,3,2,0,0.6557362064,1,3,1,2,0,0,1,2,99,0,0,3,3,,,,,0,,,3
SBT005_1051,4,0,3,0,3,1,5,1,1.9875626711,1,1,1,3,0,0,0,3,2,0,0,2,2,,,,,0,,,5
SBT005_1052,3,1,3,1,3,5,99,0,0.9404938575,1,1,0,0,0,0,0,2,2,0,0,5,5,,,,,0,,,1
SBT005_1053,3,0,1,0,2,3,97,1,1.6623641428,1,2,0,0,0,0,0,1,1,0,0,4,4,,,,,0,,,2
SBT005_1054,2,1,1,0,5,5,4,1,1.2188097233,1,3,1,2,1,1,1,5,5,0,0,5,5,5,5,5,3,99,,,3
SBT005_1055,4,0,3,0,1,98,4,0,1.9875626711,1,1,0,0,97,1,1,2,1,0,0,3,2,,,,,1,,,3
SBT005_1056,2,1,3,1,5,4,2,0,0.6801943153,0,4,1,2,,0,,2,,0,,3,,,,,,,,,
SBT005_1057,2,1,2,1,5,5,4,1,0.6801943153,0,4,1,4,,1,,3,,0,,4,,,,,,,,,
SBT005_1058,1,1,1,1,5,4,4,0,0.6557362064,1,2,1,3,1,1,1,4,4,0,0,5,3,5,5,5,2,1,,,3
SBT005_1059,1,0,1,1,3,3,1,0,0.6557362064,1,1,0,0,0,0,0,1,1,0,0,2,4,,,,,0,,,4
SBT005_1060,1,1,1,1,2,2,2,0,0.6557362064,1,4,0,0,0,0,0,2,2,0,0,2,97,,,,,0,,,4
SBT005_1061,2,1,3,1,1,5,1,0,0.6801943153,1,3,0,0,0,0,0,2,2,0,0,4,5,,,,,0,,,1
SBT005_1062,4,0,3,0,1,2,3,0,1.9875626711,1,1,0,0,97,0,0,1,1,0,0,4,2,,,,,0,,,3
SBT005_1063,3,0,2,0,3,3,2,0,1.6623641428,1,2,0,0,0,0,0,2,2,0,0,3,5,,,,,98,,,2
SBT005_1064,2,0,1,0,2,1,3,0,1.2188097233,1,1,0,0,0,0,0,2,3,0,0,3,2,,,,,0,,,3
SBT005_1065,1,0,1,0,1,3,2,0,1.1657532558,1,3,1,3,1,0,1,3,4,0,0,4,4,2,4,3,1,0,,,1
SBT005_1066,1,1,1,1,5,4,3,1,0.6557362064,1,1,1,2,1,1,1,4,5,97,0,5,4,4,3,5,1,0,,,4
SBT005_1067,1,0,1,0,1,5,3,1,1.1657532558,0,4,0,0,,0,,1,,0,,5,,,,,,,,,
SBT005_1068,3,0,1,0,1,3,2,0,1.6623641428,1,1,0,0,0,0,0,97,1,0,0,3,2,,,,,0,,,3
SBT005_1069,2,1,1,1,4,3,0,1,0.6801943153,0,4,1,2,,0,,1,,0,,3,,,,,,,,,
SBT005_1070,3,0,1,0,1,1,1,1,1.6623641428,1,1,1,3,0,0,97,2,2,0,0,1,4,,,,,1,,,4
SBT005_1071,1,0,3,1,2,2,3,0,0.6557362064,0,4,1,1,,0,,3,,0,,3,,,,,,,,,
SBT005_1072,1,0,1,1,5,3,3,0,0.6557362064,1,2,1,2,1,1,1,4,5,0,0,5,4,5,4,4,3,97,,,4
SBT005_1073,2,1,1,1,2,5,3,0,0.6801943153,1,2,0,0,0,0,0,1,1,0,0,5,5,,,,,0,,,3
SBT005_1074,1,0,1,0,4,1,3,1,1.1657532558,1,2,1,2,0,1,1,3,3,0,98,1,1,,,,,0,,,3
SBT005_1075,1,0,2,1,5,3,6,0,0.6557362064,1,3,0,0,1,1,1,5,5,0,0,2,2,4,5,4,1,1,,,4
SBT005_1076,2,1,2,1,5,5,4,0,0.6801943153,1,1,1,2,97,1,1,4,4,0,0,5,5,,,,,0,,,2
SBT005_1077,2,1,1,0,3,3,4,1,1.2188097233,1,2,0,0,0,0,0,1,1,0,0,4,2,,,,,1,,,97
SBT005_1078,3,1,1,0,2,1,5,0,1.6623641428,1,1,0,0,97,0,0,3,3,0,0,2,1,,,,,1,,,4
SBT005_1079,2,1,1,0,2,4,2,0,1.2188097233,1,1,0,0,97,0,0,1,2,0,0,4,5,,,,,0,,,2
SBT005_1080,2,0,1,1,5,5,3,1,0.6801943153,1,2,1,1,0,0,0,2,2,0,0,3,4,,,,,0,,,2
SBT005_1081,2,0,1,0,2,4,1,0,1.2188097233,1,1,0,0,0,0,0,1,1,0,0,3,5,,,,,1,,,97
SBT005_1082,1,0,3,1,1,3,4,0,0.6557362064,0,4,0,0,,1,,1,,0,,5,,,,,,,,,
SBT005_1083,2,0,1,1,97,1,4,1,0.6801943153,1,1,1,2,1,0,1,1,1,0,0,2,2,4,97,5,3,1,,,5
SBT005_1084,2,0,1,0,1,3,1,1,1.2188097233,1,1,0,0,0,1,1,3,99,0,0,4,3,,,,,1,,,3
SBT005_1085,2,1,1,0,3,4,3,0,1.2188097233,0,4,0,0,,0,,4,,0,,4,,,,,,,,,
SBT005_1086,2,1,1,1,2,5,0,0,0.6801943153,0,4,0,0,,0,,2,,0,,4,,,,,,,,,
SBT005_1087,1,0,1,1,2,2,4,0,0.6557362064,0,4,0,0,,1,,3,,0,,2,,,,,,,,,
SBT005_1088,4,0,3,0,3,2,4,0,1.9875626711,1,3,0,0,99,0,0,3,4,0,0,1,3,,,,,0,,,3
SBT005_1089,1,0,1,0,1,3,3,0,1.1657532558,1,1,0,0,0,0,0,3,3,0,97,4,3,,,,,0,,,2
SBT005_1090,3,0,2,0,3,4,3,0,1.6623641428,1,1,0,0,97,1,1,3,3,0,0,2,5,,,,,1,,,4
SBT005_1091,2,1,2,1,5,3,99,0,0.6801943153,1,1,1,1,1,0,1,5,5,0,1,3,2,5,5,5,2,1,4,5,5
SBT005_1092,2,1,1,0,97,2,2,0,1.2188097233,0,4,0,0,,0,,1,,0,,1,,,,,,,,,
SBT005_1093,4,0,3,1,2,1,2,0,1.0474992456,1,3,0,0,0,0,0,3,4,0,0,2,2,,,,,0,,,5
SBT005_1094,3,0,1,1,5,4,5,1,0.9404938575,1,1,1,3,1,0,0,3,5,0,0,5,3,4,5,5,4,0,,,3
SBT005_1095,1,0,2,1,4,2,2,1,0.6557362064,1,3,1,1,1,0,0,3,3,0,0,1,2,5,5,5,1,0,,,4
SBT005_1096,2,1,1,1,4,4,4,1,0.6801943153,1,2,1,3,1,0,0,3,3,0,0,4,3,4,2,3,2,0,,,4
SBT005_1097,2,0,2,0,3,5,0,0,1.2188097233,1,3,0,0,97,1,1,2,2,0,0,4,4,,,,,0,,,2
SBT005_1098,1,0,2,1,5,3,5,0,0.6557362064,1,1,1,3,97,1,1,3,99,1,1,1,2,,,,,1,4,4,5
SBT005_1099,3,0,2,1,4,3,5,1,0.9404938575,1,1,1,2,1,1,1,3,3,1,1,3,3,3,99,4,2,1,5,98,3
SBT005_1100,2,1,1,0,4,5,4,1,1.2188097233,1,1,1,1,0,0,0,3,4,0,0,5,4,,,,,0,,,98
SBT005_1101,2,1,3,1,2,2,4,0,0.6801943153,1,1,0,0,0,0,0,3,4,97,0,3,1,,,,,1,,,3
SBT005_1102,1,0,1,0,1,4,3,0,1.1657532558,1,1,0,0,0,0,0,1,2,0,0,3,3,,,,,1,,,2
SBT005_1103,2,0,1,0,1,1,1,0,1.2188097233,1,1,0,0,0,0,0,1,2,0,0,1,2,,,,,0,,,99
SBT005_1104,3,0,3,0,3,1,6,1,1.6623641428,0,4,1,2,,0,,2,,0,,2,,,,,,,,,
SBT005_1105,2,1,1,1,4,97,3,0,0.6801943153,1,3,0,0,1,0,0,3,5,0,0,4,4,97,97,5,2,0,,,99
SBT005_1106,2,1,3,0,4,5,5,0,1.2188097233,1,2,0,0,0,0,1,4,4,0,1,5,5,,,,,0,3,5,2
SBT005_1107,1,0,3,1,3,1,1,1,0.6557362064,0,4,1,2,,1,,2,,0,,1,,,,,,,,,
SBT005_1108,1,0,2,1,5,5,1,1,0.6557362064,1,1,1,1,0,0,1,2,2,0,0,3,5,,,,,0,,,4
SBT005_1109,3,0,1,0,1,1,3,0,1.6623641428,1,2,0,0,97,0,0,1,1,0,0,3,1,,,,,0,,,97
SBT005_1110,3,0,2,0,3,3,97,0,1.6623641428,0,4,0,0,,0,,3,,0,,3,,,,,,,,,
SBT005_1111,2,0,1,0,2,2,3,0,1.2188097233,1,2,0,0,0,0,98,1,1,0,0,3,1,,,,,0,,,3
SBT005_1112,3,0,3,0,3,5,4,0,1.6623641428,1,1,0,0,0,0,0,4,4,0,0,5,5,,,,,1,,,2
SBT005_1113,3,0,3,1,4,1,5,0,0.9404938575,1,4,0,0,0,0,0,3,4,0,0,2,1,,,,,0,,,5
SBT005_1114,2,0,1,0,2,5,97,1,1.2188097233,0,4,0,0,,0,,1,,0,,5,,,,,,,,,
SBT005_1115,4,0,3,0,3,3,99,1,1.9875626711,0,4,1,1,,0,,3,,0,,4,,,,,,,,,
SBT005_1116,3,0,2,1,3,4,97,0,0.9404938575,0,4,0,0,,0,,4,,0,,3,,,,,,,,,
SBT005_1117,2,0,1,1,4,98,3,0,0.6801943153,1,4,0,0,0,0,0,1,2,0,98,3,3,,,,,0,,,2
