respondent_id,age_band,household_children,budget_band,meal_planning_role,weekday_time_pressure_5,current_planning_method,digital_confidence_5,plan_ahead_days_7,subscription_spend_band,household_size_band,design_stratum,wt_design,assigned_price_arm,assigned_price_gbp,postprice_responded,intent_5,value_5,fit_5,affordability_5,ease_5,trust_5,differentiation_5,certainty_5,primary_use_goal,anticipated_use_days_7,reason_not_commit,time_pressed_family
SBT006_0889,1,1,2,1,5,3,5,2,0,3,2,0.816190807273167,2,7,1,3.0,4.0,5.0,5.0,4.0,3.0,2.0,4.0,2.0,5.0,6.0,1
SBT006_0890,2,1,1,1,5,2,4,3,2,4,1,0.725502939798371,2,7,1,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,97.0,6.0,,1
SBT006_0891,1,0,3,1,3,1,3,3,1,2,6,0.99756654222276,4,13,1,1.0,2.0,2.0,3.0,4.0,4.0,3.0,5.0,2.0,,4.0,0
SBT006_0892,2,0,2,1,5,2,1,2,2,1,5,1.24695817777845,4,13,1,1.0,3.0,2.0,97.0,2.0,2.0,2.0,5.0,3.0,,1.0,0
SBT006_0893,2,1,2,1,3,3,4,3,1,4,2,0.816190807273167,2,7,1,4.0,4.0,3.0,4.0,4.0,5.0,2.0,5.0,2.0,4.0,,0
SBT006_0894,2,1,1,1,3,3,4,5,3,4,1,0.725502939798371,4,13,1,2.0,3.0,3.0,97.0,4.0,3.0,3.0,5.0,4.0,,1.0,0
SBT006_0895,3,0,2,2,3,2,4,6,0,1,5,1.24695817777845,1,4,1,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,,0
SBT006_0896,1,1,3,1,5,1,3,2,1,3,3,0.74817490666707,4,13,1,1.0,2.0,4.0,2.0,3.0,3.0,2.0,5.0,0.0,,3.0,1
SBT006_0897,2,1,2,1,4,1,4,4,1,3,2,0.816190807273167,3,10,1,4.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,1.0,5.0,,1
SBT006_0898,2,1,1,1,5,5,4,2,2,4,1,0.725502939798371,2,7,1,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,1.0,4.0,,1
SBT006_0899,2,0,2,2,4,2,4,4,2,1,5,1.24695817777845,4,13,1,4.0,2.0,3.0,3.0,5.0,97.0,5.0,99.0,1.0,3.0,,0
SBT006_0900,2,1,2,2,5,2,5,2,1,4,2,0.816190807273167,1,4,0,,,,,,,,,,,,1
SBT006_0901,1,0,2,2,1,1,4,6,2,2,5,1.24695817777845,1,4,1,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,,0
SBT006_0902,2,0,2,2,4,3,4,6,0,1,5,1.24695817777845,4,13,1,97.0,4.0,3.0,3.0,5.0,4.0,1.0,,1.0,,,0
SBT006_0903,3,0,3,1,2,4,5,4,3,1,6,0.99756654222276,2,7,1,4.0,5.0,4.0,5.0,3.0,5.0,1.0,4.0,2.0,4.0,,0
SBT006_0904,3,0,3,1,4,3,4,5,2,1,6,0.99756654222276,3,10,1,1.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,3.0,,1.0,0
SBT006_0905,2,1,3,1,5,4,5,6,3,4,3,0.74817490666707,4,13,1,3.0,5.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,6.0,5.0,1
SBT006_0906,2,1,2,2,4,1,3,3,1,4,2,0.816190807273167,4,13,1,1.0,1.0,4.0,3.0,3.0,3.0,5.0,5.0,1.0,,4.0,1
SBT006_0907,3,0,2,2,2,1,3,4,0,1,5,1.24695817777845,1,4,1,4.0,4.0,2.0,5.0,97.0,4.0,3.0,97.0,4.0,5.0,,0
SBT006_0908,4,0,1,1,5,3,2,3,1,1,4,1.49634981333414,3,10,1,97.0,1.0,3.0,1.0,3.0,3.0,3.0,,3.0,,,0
SBT006_0909,3,0,2,1,1,1,5,2,3,1,5,1.24695817777845,4,13,1,1.0,97.0,2.0,3.0,4.0,4.0,4.0,5.0,0.0,,6.0,0
SBT006_0910,1,0,3,2,3,2,4,1,98,2,6,0.99756654222276,2,7,1,4.0,4.0,2.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,,0
SBT006_0911,1,1,3,1,5,3,3,1,1,4,3,0.74817490666707,4,13,1,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,4.0,,1
SBT006_0912,1,0,2,1,5,3,2,1,2,2,5,1.24695817777845,4,13,1,1.0,3.0,1.0,2.0,4.0,98.0,3.0,5.0,2.0,,1.0,0
SBT006_0913,1,0,2,1,3,5,5,3,2,2,5,1.24695817777845,4,13,0,,,,,,,,,,,,0
SBT006_0914,4,0,2,1,3,3,4,1,2,2,5,1.24695817777845,2,7,1,1.0,97.0,3.0,4.0,4.0,4.0,1.0,5.0,0.0,,2.0,0
SBT006_0915,2,1,1,1,3,1,1,5,1,3,1,0.725502939798371,2,7,1,1.0,1.0,2.0,99.0,2.0,3.0,4.0,5.0,2.0,,1.0,0
SBT006_0916,3,1,1,1,5,5,3,3,1,4,1,0.725502939798371,3,10,1,3.0,5.0,5.0,3.0,97.0,4.0,4.0,3.0,2.0,4.0,2.0,1
SBT006_0917,1,0,3,1,3,3,2,3,0,1,6,0.99756654222276,4,13,1,1.0,1.0,1.0,3.0,2.0,3.0,3.0,5.0,4.0,,2.0,0
SBT006_0918,2,1,2,1,5,1,5,2,2,3,2,0.816190807273167,1,4,1,5.0,5.0,4.0,97.0,4.0,5.0,4.0,4.0,1.0,5.0,,1
SBT006_0919,1,1,3,1,3,3,4,4,0,4,3,0.74817490666707,3,10,1,1.0,2.0,1.0,2.0,4.0,97.0,2.0,3.0,1.0,,2.0,0
SBT006_0920,2,1,1,1,5,1,4,2,1,4,1,0.725502939798371,1,4,1,5.0,97.0,5.0,4.0,5.0,5.0,4.0,5.0,1.0,6.0,,1
SBT006_0921,1,0,2,1,4,2,2,5,1,1,5,1.24695817777845,2,7,1,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,0.0,2.0,,0
SBT006_0922,2,0,3,1,5,1,4,3,3,1,6,0.99756654222276,3,10,1,4.0,4.0,99.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,,0
SBT006_0923,2,1,3,2,5,1,3,3,2,4,3,0.74817490666707,2,7,1,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,6.0,,1
SBT006_0924,2,1,1,2,4,2,3,4,1,3,1,0.725502939798371,2,7,1,2.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,,5.0,1
SBT006_0925,2,1,1,1,5,1,3,3,3,3,1,0.725502939798371,1,4,1,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,,1
SBT006_0926,3,0,3,1,3,4,5,3,2,2,6,0.99756654222276,2,7,1,4.0,5.0,97.0,4.0,4.0,97.0,2.0,4.0,3.0,6.0,,0
SBT006_0927,2,1,1,1,5,5,1,2,3,4,1,0.725502939798371,2,7,1,98.0,4.0,4.0,4.0,4.0,3.0,4.0,,1.0,,,1
SBT006_0928,1,1,2,2,4,1,3,2,3,3,2,0.816190807273167,4,13,1,2.0,4.0,4.0,3.0,2.0,4.0,5.0,5.0,1.0,,2.0,1
SBT006_0929,1,1,2,2,4,5,5,4,0,3,2,0.816190807273167,3,10,1,4.0,5.0,4.0,5.0,4.0,2.0,3.0,4.0,1.0,2.0,,1
SBT006_0930,3,0,2,1,3,3,4,4,1,2,5,1.24695817777845,3,10,1,3.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,1.0,97.0,1.0,0
SBT006_0931,1,1,1,1,2,2,3,5,2,3,1,0.725502939798371,4,13,1,1.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,3.0,,3.0,0
SBT006_0932,4,0,2,2,5,5,5,5,1,2,5,1.24695817777845,2,7,1,2.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,1.0,,2.0,0
SBT006_0933,2,0,1,2,4,3,5,2,3,2,4,1.49634981333414,2,7,1,2.0,3.0,3.0,97.0,5.0,5.0,97.0,5.0,2.0,,2.0,0
SBT006_0934,1,1,1,1,5,1,98,2,2,4,1,0.725502939798371,3,10,1,99.0,3.0,3.0,2.0,4.0,2.0,97.0,,1.0,,,1
SBT006_0935,3,0,3,2,3,1,3,2,97,2,6,0.99756654222276,1,4,1,97.0,5.0,4.0,5.0,3.0,4.0,4.0,,0.0,,,0
SBT006_0936,1,0,2,2,1,2,5,4,1,1,5,1.24695817777845,2,7,1,4.0,3.0,3.0,4.0,4.0,3.0,5.0,2.0,0.0,5.0,,0
SBT006_0937,2,1,1,2,4,1,5,2,1,4,1,0.725502939798371,1,4,1,4.0,5.0,4.0,4.0,4.0,4.0,2.0,5.0,1.0,2.0,,1
SBT006_0938,1,0,2,2,98,2,3,4,1,1,5,1.24695817777845,1,4,1,4.0,5.0,5.0,97.0,4.0,2.0,4.0,4.0,3.0,4.0,,0
SBT006_0939,3,0,1,1,5,5,4,2,1,1,4,1.49634981333414,3,10,1,97.0,2.0,2.0,3.0,4.0,4.0,1.0,,1.0,,,0
SBT006_0940,2,0,2,1,2,3,4,97,1,1,5,1.24695817777845,2,7,1,1.0,2.0,2.0,3.0,5.0,4.0,3.0,5.0,4.0,,5.0,0
SBT006_0941,1,0,3,1,1,4,5,6,3,2,6,0.99756654222276,2,7,1,4.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,,0
SBT006_0942,1,0,3,2,3,4,3,4,1,1,6,0.99756654222276,4,13,1,1.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,0.0,,1.0,0
SBT006_0943,2,1,2,1,5,4,4,1,3,4,2,0.816190807273167,2,7,1,2.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,1.0,,5.0,1
SBT006_0944,3,0,1,2,2,1,4,3,0,2,4,1.49634981333414,2,7,1,1.0,2.0,1.0,3.0,4.0,2.0,3.0,5.0,4.0,,97.0,0
SBT006_0945,1,0,3,2,4,2,3,5,98,1,6,0.99756654222276,2,7,1,2.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,4.0,,6.0,0
SBT006_0946,2,1,3,2,3,1,4,5,3,3,3,0.74817490666707,4,13,1,2.0,1.0,3.0,5.0,5.0,2.0,3.0,3.0,0.0,,2.0,0
SBT006_0947,2,1,1,2,5,2,2,3,1,3,1,0.725502939798371,4,13,1,1.0,1.0,3.0,1.0,2.0,2.0,2.0,5.0,1.0,,97.0,1
SBT006_0948,2,1,3,1,5,4,5,2,1,4,3,0.74817490666707,4,13,0,,,,,,,,,,,,1
SBT006_0949,2,0,2,1,4,3,4,4,1,2,5,1.24695817777845,2,7,1,4.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,,0
SBT006_0950,3,1,1,2,4,1,5,3,2,3,1,0.725502939798371,1,4,1,3.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,2.0,1.0,1
SBT006_0951,2,1,2,1,5,3,3,2,1,3,2,0.816190807273167,2,7,1,4.0,4.0,4.0,4.0,2.0,5.0,4.0,3.0,3.0,1.0,,1
SBT006_0952,4,0,2,2,3,1,5,3,3,1,5,1.24695817777845,2,7,1,5.0,5.0,3.0,5.0,5.0,5.0,2.0,4.0,4.0,99.0,,0
SBT006_0953,1,1,2,2,3,1,3,3,2,4,2,0.816190807273167,1,4,1,5.0,5.0,4.0,5.0,3.0,97.0,4.0,3.0,99.0,3.0,,0
SBT006_0954,2,0,1,1,4,3,4,3,2,1,4,1.49634981333414,4,13,1,97.0,2.0,3.0,1.0,5.0,2.0,3.0,,1.0,,,0
SBT006_0955,1,1,2,2,4,1,4,3,2,4,2,0.816190807273167,3,10,1,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,,1.0,1
SBT006_0956,3,0,2,2,4,1,4,2,3,2,5,1.24695817777845,2,7,1,99.0,5.0,5.0,4.0,4.0,3.0,97.0,,2.0,,,0
SBT006_0957,2,1,1,1,5,4,4,4,3,4,1,0.725502939798371,3,10,1,3.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,2.0,4.0,4.0,1
SBT006_0958,3,0,3,1,5,1,4,2,1,1,6,0.99756654222276,4,13,1,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,,0
SBT006_0959,4,0,1,1,5,4,5,1,98,2,4,1.49634981333414,4,13,1,97.0,4.0,3.0,3.0,4.0,5.0,4.0,,2.0,,,0
SBT006_0960,2,1,2,2,5,3,4,3,2,4,2,0.816190807273167,1,4,1,4.0,5.0,4.0,5.0,4.0,3.0,97.0,5.0,0.0,7.0,,1
SBT006_0961,2,0,3,1,1,2,4,4,2,1,6,0.99756654222276,2,7,1,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,0.0,5.0,,0
SBT006_0962,1,1,2,1,5,2,4,2,2,4,2,0.816190807273167,1,4,1,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,,1
SBT006_0963,3,0,1,2,4,2,4,3,3,1,4,1.49634981333414,1,4,1,5.0,4.0,2.0,5.0,5.0,4.0,3.0,97.0,2.0,3.0,,0
SBT006_0964,2,0,3,1,3,1,3,5,1,2,6,0.99756654222276,4,13,1,97.0,2.0,1.0,3.0,4.0,3.0,4.0,,2.0,,,0
SBT006_0965,1,1,3,2,4,2,5,3,2,4,3,0.74817490666707,2,7,1,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,7.0,,1
SBT006_0966,1,1,2,1,4,3,1,4,0,3,2,0.816190807273167,4,13,0,,,,,,,,,,,,1
SBT006_0967,3,0,3,2,5,1,3,6,3,2,6,0.99756654222276,2,7,1,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,,0
SBT006_0968,2,1,2,1,5,2,2,4,2,3,2,0.816190807273167,4,13,1,1.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,,1.0,1
SBT006_0969,2,0,2,2,4,4,5,4,2,2,5,1.24695817777845,4,13,1,4.0,3.0,5.0,2.0,5.0,4.0,2.0,4.0,97.0,4.0,,0
SBT006_0970,2,1,1,2,4,2,4,3,0,3,1,0.725502939798371,1,4,1,5.0,4.0,5.0,5.0,97.0,97.0,2.0,5.0,2.0,3.0,,1
SBT006_0971,2,0,3,1,4,4,5,3,3,2,6,0.99756654222276,4,13,1,2.0,5.0,97.0,4.0,5.0,3.0,2.0,5.0,97.0,,1.0,0
SBT006_0972,2,0,2,2,2,2,5,3,0,2,5,1.24695817777845,2,7,1,5.0,97.0,3.0,5.0,4.0,4.0,4.0,5.0,0.0,2.0,,0
SBT006_0973,1,1,2,1,3,4,5,4,3,3,2,0.816190807273167,4,13,1,1.0,2.0,3.0,2.0,3.0,4.0,97.0,5.0,3.0,,2.0,0
SBT006_0974,2,1,2,1,5,2,4,4,2,4,2,0.816190807273167,1,4,1,1.0,4.0,3.0,4.0,3.0,1.0,5.0,5.0,1.0,,1.0,1
SBT006_0975,4,1,1,1,5,4,3,1,2,4,1,0.725502939798371,2,7,1,5.0,3.0,98.0,4.0,5.0,4.0,5.0,5.0,1.0,5.0,,1
SBT006_0976,2,1,3,1,4,1,5,2,2,3,3,0.74817490666707,2,7,1,4.0,2.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,,1
SBT006_0977,1,1,1,2,5,4,4,3,3,4,1,0.725502939798371,4,13,1,4.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,,1
SBT006_0978,4,0,2,1,2,1,3,2,2,2,5,1.24695817777845,1,4,1,1.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,,4.0,0
SBT006_0979,3,0,3,2,1,4,5,6,98,1,6,0.99756654222276,1,4,1,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,,0
SBT006_0980,2,0,2,2,4,1,5,1,3,1,5,1.24695817777845,1,4,1,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0.0,6.0,,0
SBT006_0981,2,1,1,1,5,2,4,4,1,4,1,0.725502939798371,2,7,1,1.0,4.0,97.0,3.0,3.0,2.0,5.0,4.0,2.0,,1.0,1
SBT006_0982,3,0,1,1,5,5,5,2,2,2,4,1.49634981333414,3,10,1,2.0,3.0,2.0,2.0,5.0,4.0,3.0,5.0,3.0,,3.0,0
SBT006_0983,3,0,3,2,3,5,3,97,1,2,6,0.99756654222276,2,7,1,3.0,3.0,3.0,5.0,3.0,2.0,3.0,5.0,1.0,3.0,1.0,0
SBT006_0984,2,1,2,1,3,3,3,4,0,3,2,0.816190807273167,2,7,1,1.0,2.0,1.0,4.0,4.0,5.0,1.0,5.0,3.0,,2.0,0
SBT006_0985,1,0,2,2,3,1,4,6,1,2,5,1.24695817777845,3,10,1,2.0,4.0,97.0,4.0,5.0,4.0,2.0,5.0,2.0,,1.0,0
SBT006_0986,3,0,3,1,4,3,4,4,1,2,6,0.99756654222276,3,10,1,1.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,,2.0,0
SBT006_0987,3,0,2,1,4,1,5,2,3,2,5,1.24695817777845,1,4,1,2.0,4.0,2.0,5.0,5.0,2.0,2.0,4.0,0.0,,5.0,0
SBT006_0988,2,1,1,2,2,4,4,4,3,3,1,0.725502939798371,3,10,1,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,,6.0,0
SBT006_0989,1,0,2,1,5,2,2,2,3,1,5,1.24695817777845,4,13,1,1.0,1.0,2.0,2.0,1.0,2.0,4.0,5.0,0.0,,1.0,0
SBT006_0990,2,1,1,1,3,1,4,4,2,4,1,0.725502939798371,4,13,1,97.0,2.0,1.0,1.0,2.0,4.0,4.0,,1.0,,,0
SBT006_0991,2,0,2,2,4,2,2,2,1,2,5,1.24695817777845,1,4,1,4.0,5.0,3.0,5.0,2.0,3.0,2.0,5.0,0.0,99.0,,0
SBT006_0992,1,1,1,1,4,1,5,5,1,4,1,0.725502939798371,3,10,1,97.0,4.0,4.0,2.0,4.0,3.0,5.0,,1.0,,,1
SBT006_0993,2,1,1,1,5,3,3,5,3,4,1,0.725502939798371,1,4,0,,,,,,,,,,,,1
SBT006_0994,1,0,1,2,4,1,5,3,2,2,4,1.49634981333414,4,13,1,2.0,2.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,,1.0,0
SBT006_0995,1,0,2,1,3,2,3,5,1,2,5,1.24695817777845,3,10,1,97.0,1.0,2.0,3.0,1.0,4.0,3.0,,2.0,,,0
SBT006_0996,2,1,1,1,5,1,3,4,1,4,1,0.725502939798371,4,13,1,5.0,5.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,,1
SBT006_0997,2,1,1,2,5,2,4,4,2,3,1,0.725502939798371,1,4,1,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,3.0,,1
SBT006_0998,3,1,2,1,5,1,4,6,1,4,2,0.816190807273167,4,13,1,2.0,2.0,3.0,2.0,3.0,5.0,5.0,3.0,2.0,,2.0,1
SBT006_0999,2,1,3,1,5,4,3,4,3,3,3,0.74817490666707,2,7,1,4.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,,1
SBT006_1000,2,1,1,1,5,1,5,2,0,4,1,0.725502939798371,4,13,1,2.0,3.0,2.0,3.0,97.0,3.0,3.0,4.0,4.0,,1.0,1
SBT006_1001,1,1,2,1,4,3,5,4,2,4,2,0.816190807273167,1,4,1,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,,1
SBT006_1002,2,0,2,1,5,3,3,4,3,1,5,1.24695817777845,4,13,0,,,,,,,,,,,,0
SBT006_1003,2,1,1,1,5,2,3,4,2,3,1,0.725502939798371,4,13,0,,,,,,,,,,,,1
SBT006_1004,1,0,3,1,97,2,5,4,98,2,6,0.99756654222276,1,4,1,3.0,3.0,2.0,5.0,3.0,4.0,2.0,5.0,1.0,4.0,4.0,0
SBT006_1005,2,1,1,1,5,1,97,1,0,4,1,0.725502939798371,4,13,1,1.0,3.0,2.0,1.0,4.0,4.0,4.0,5.0,1.0,,5.0,1
SBT006_1006,3,0,2,1,4,3,3,97,0,2,5,1.24695817777845,3,10,1,1.0,4.0,98.0,4.0,4.0,3.0,2.0,5.0,2.0,,3.0,0
SBT006_1007,2,1,2,1,1,2,5,3,0,3,2,0.816190807273167,4,13,1,2.0,3.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,,2.0,0
SBT006_1008,2,1,3,1,5,4,3,3,3,4,3,0.74817490666707,1,4,1,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,3.0,2.0,,1
SBT006_1009,4,0,3,1,1,3,1,4,1,1,6,0.99756654222276,4,13,1,97.0,1.0,2.0,3.0,2.0,2.0,4.0,,1.0,,,0
SBT006_1010,2,1,1,1,5,1,3,2,3,3,1,0.725502939798371,2,7,1,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,,1.0,1
SBT006_1011,1,1,1,1,5,2,2,4,2,3,1,0.725502939798371,4,13,1,1.0,4.0,3.0,3.0,2.0,2.0,5.0,5.0,0.0,,5.0,1
SBT006_1012,2,1,2,1,5,2,5,4,1,4,2,0.816190807273167,1,4,1,4.0,5.0,4.0,4.0,5.0,4.0,2.0,5.0,1.0,5.0,,1
SBT006_1013,4,0,1,1,1,5,4,5,2,2,4,1.49634981333414,3,10,1,5.0,4.0,4.0,2.0,2.0,3.0,5.0,5.0,3.0,4.0,,0
SBT006_1014,1,1,1,1,5,5,5,5,2,3,1,0.725502939798371,2,7,1,4.0,4.0,3.0,4.0,5.0,97.0,3.0,4.0,1.0,5.0,,1
SBT006_1015,2,1,2,1,5,5,4,1,3,4,2,0.816190807273167,4,13,1,4.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,4.0,,1
SBT006_1016,2,0,2,2,1,1,4,5,2,2,5,1.24695817777845,2,7,1,2.0,3.0,3.0,97.0,3.0,4.0,2.0,3.0,4.0,,2.0,0
SBT006_1017,1,1,2,1,5,2,4,3,98,3,2,0.816190807273167,2,7,1,4.0,97.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,5.0,,1
SBT006_1018,3,0,1,1,4,5,4,3,1,1,4,1.49634981333414,4,13,1,1.0,4.0,4.0,2.0,4.0,5.0,2.0,5.0,1.0,,5.0,0
SBT006_1019,3,0,2,1,4,1,3,3,1,2,5,1.24695817777845,3,10,1,2.0,3.0,4.0,5.0,4.0,4.0,2.0,5.0,2.0,,1.0,0
SBT006_1020,1,0,3,1,5,2,5,4,2,2,6,0.99756654222276,1,4,0,,,,,,,,,,,,0
SBT006_1021,1,1,2,1,5,4,5,1,3,3,2,0.816190807273167,2,7,1,5.0,5.0,5.0,3.0,4.0,97.0,4.0,3.0,3.0,6.0,,1
SBT006_1022,1,1,2,2,1,3,4,2,2,3,2,0.816190807273167,4,13,1,97.0,1.0,2.0,3.0,4.0,3.0,2.0,,0.0,,,0
SBT006_1023,2,1,2,1,4,1,1,5,1,4,2,0.816190807273167,4,13,1,1.0,1.0,2.0,2.0,2.0,2.0,97.0,4.0,0.0,,1.0,1
SBT006_1024,4,0,2,1,4,2,4,4,2,2,5,1.24695817777845,4,13,1,2.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,1.0,,1.0,0
SBT006_1025,2,1,1,1,3,1,2,4,2,3,1,0.725502939798371,4,13,1,97.0,1.0,2.0,1.0,4.0,3.0,2.0,,3.0,,,0
SBT006_1026,1,0,1,1,5,1,5,2,0,1,4,1.49634981333414,1,4,1,5.0,5.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,,0
SBT006_1027,1,0,2,1,2,2,2,1,0,1,5,1.24695817777845,1,4,1,4.0,1.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,5.0,,0
SBT006_1028,1,1,2,1,5,3,4,3,2,4,2,0.816190807273167,2,7,1,2.0,5.0,2.0,5.0,4.0,5.0,1.0,4.0,1.0,,2.0,1
SBT006_1029,1,0,2,1,3,3,3,5,2,1,5,1.24695817777845,4,13,1,1.0,2.0,2.0,1.0,2.0,3.0,4.0,5.0,0.0,,1.0,0
SBT006_1030,2,1,2,1,97,2,5,4,1,3,2,0.816190807273167,4,13,1,4.0,3.0,97.0,3.0,5.0,5.0,4.0,5.0,1.0,98.0,,97
SBT006_1031,2,0,2,1,4,3,2,5,2,2,5,1.24695817777845,1,4,1,97.0,5.0,3.0,5.0,4.0,5.0,4.0,,3.0,,,0
SBT006_1032,2,1,2,1,5,1,4,2,2,3,2,0.816190807273167,1,4,1,5.0,5.0,4.0,4.0,5.0,5.0,1.0,3.0,1.0,97.0,,1
SBT006_1033,1,0,2,1,3,2,4,4,2,2,5,1.24695817777845,4,13,1,1.0,2.0,3.0,2.0,2.0,4.0,1.0,5.0,2.0,,2.0,0
SBT006_1034,1,1,1,1,4,2,5,2,0,3,1,0.725502939798371,3,10,1,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,3.0,97.0,1
SBT006_1035,4,0,2,2,4,1,5,2,1,1,5,1.24695817777845,1,4,1,4.0,97.0,4.0,5.0,5.0,3.0,4.0,3.0,0.0,6.0,,0
SBT006_1036,1,0,1,1,5,2,5,5,1,2,4,1.49634981333414,1,4,1,5.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,,0
SBT006_1037,1,0,2,1,2,2,4,7,2,2,5,1.24695817777845,1,4,1,3.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,0.0,3.0,4.0,0
SBT006_1038,4,0,1,2,4,1,3,1,2,1,4,1.49634981333414,2,7,1,4.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,4.0,99.0,,0
SBT006_1039,2,1,2,2,5,4,5,3,3,3,2,0.816190807273167,1,4,1,5.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,1.0,99.0,,1
SBT006_1040,3,0,1,2,1,2,4,3,0,2,4,1.49634981333414,1,4,1,2.0,4.0,2.0,5.0,3.0,4.0,3.0,5.0,0.0,,2.0,0
SBT006_1041,1,1,1,2,5,1,3,2,2,4,1,0.725502939798371,3,10,1,2.0,4.0,5.0,1.0,3.0,3.0,2.0,5.0,1.0,,1.0,1
SBT006_1042,3,0,2,1,3,1,5,5,2,2,5,1.24695817777845,1,4,1,4.0,4.0,97.0,5.0,4.0,4.0,97.0,5.0,4.0,1.0,,0
SBT006_1043,1,1,1,1,5,3,4,3,1,4,1,0.725502939798371,4,13,1,97.0,3.0,3.0,2.0,4.0,4.0,4.0,,2.0,,,1
SBT006_1044,1,0,2,1,1,1,5,1,1,2,5,1.24695817777845,2,7,1,5.0,3.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,6.0,,0
SBT006_1045,4,0,1,2,2,2,5,4,1,2,4,1.49634981333414,1,4,1,5.0,3.0,3.0,4.0,5.0,4.0,1.0,5.0,2.0,2.0,,0
SBT006_1046,2,1,3,2,5,1,2,5,0,4,3,0.74817490666707,3,10,0,,,,,,,,,,,,1
SBT006_1047,2,0,2,1,5,2,4,5,1,2,5,1.24695817777845,4,13,1,4.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,1.0,3.0,,0
SBT006_1048,2,1,1,1,5,1,4,3,3,4,1,0.725502939798371,3,10,1,2.0,3.0,3.0,1.0,4.0,4.0,5.0,4.0,2.0,,3.0,1
SBT006_1049,2,1,2,2,5,5,4,5,2,4,2,0.816190807273167,2,7,1,97.0,5.0,3.0,5.0,97.0,3.0,1.0,,3.0,,,1
SBT006_1050,1,1,1,2,5,3,4,97,1,4,1,0.725502939798371,2,7,1,5.0,5.0,97.0,4.0,4.0,3.0,4.0,5.0,2.0,5.0,,1
